Type,Eccentricity,Circularity,Solidity,Extent,Equivalent_diameter,Convex_hull,CircleRatio,Mean,Variance,Median,Mode,Vertical_symmetry,Horizontal_symmetry,Minimal_distance,Maximal_distance,Length_ratio,Peaks_number,Valleys_number,Average_peak_width,Average_peak_height,Minimal_peak,Average_valley_width,Average_valley_height,Maximal_valley
syringa_vulgaris,0.6619925314306663,0.6735688427700959,0.94838268672935522,0.60264292158107524,371.19901709419247,114109,1.4675451193743352,195.08319359818404,195.08319359818404,191.23656319374663,311.19643371082032,1.0195021729835962,1.0718485237583917,0.78534635811670883,1.6004425058251996,3.81142192257292,8,9,92.375,22.310257558545665,1.1233073601055139,81.666666666666671,8.4265303739272248,43.294246553906248
syringa_vulgaris,0.6865077819772397,0.6536298738212202,0.96416623172161231,0.60287728984762878,378.7809368203234,116873,1.6311811545721304,199.55003987943647,199.55003987943647,196.13419181138514,321.69368462674333,0.9826422981354147,1.0630766530030378,0.7431135863898638,1.632140363998877,3.8072584647144434,5,6,163.0,39.36658314281393,0.79535832609943213,144.33333333333334,17.970722876218332,64.018755760786973
syringa_vulgaris,0.7219539202455544,0.6680430472320338,0.96132451326768398,0.62292981840854178,403.5198126219533,133030,1.5866103024651594,211.50535737055762,211.50535737055762,210.77422030885879,341.29288573240649,1.00018137343583,1.0583162631894429,0.75731814100058203,1.6236098560215895,3.8438893693938971,9,10,94.666666666666671,23.412773459373181,1.0181856944717822,102.59999999999999,7.1507778726899662,42.183036699074876
syringa_vulgaris,0.7560614157528346,0.653661343523087,0.96985735334063161,0.61562535920666273,387.32673008393056,121489,1.7146894104968615,205.41522793781238,205.41522793781238,204.44140349086956,341.31727635446316,0.94920707243049207,0.47999766204213473,0.719982772831674,1.666445908958291,3.7421851623570568,7,8,127.85714285714286,28.581116002172983,0.47377099286211433,120.375,10.724744034955545,64.283799189856154
syringa_vulgaris,0.7092232660003052,0.7075407260139492,0.98155125373522156,0.66971861307398117,366.9748583304286,107758,1.582157292607048,189.72268400854713,189.72268400854713,189.3923746418784,145.87520761160454,0.96260746870009739,0.0,0.76888648489198452,1.5663631367731541,3.9539042942682032,3,4,241.0,63.483738010773912,13.768220704939694,170.25,40.966069380232142,67.398853607351413
syringa_vulgaris,0.6864593758040878,0.7054928375678399,0.97587375999330295,0.63281979458450044,385.2601114161861,119455,1.5432657546410307,199.1291884099879,199.1291884099879,200.06457040070342,155.06139638202072,0.98598538488621768,0.50327481152982401,0.77869747584550075,1.5461403500134729,3.9268332796813388,8,9,94.875,21.145054064660389,0.79507241911989013,87.333333333333329,9.8353255095521614,58.130475340700769
syringa_vulgaris,0.6476045352499384,0.7046633592485199,0.97214390080164281,0.64199282316615203,395.87941229920216,126615,1.5355877669610789,205.12543544295784,205.12543544295784,200.45643905305374,220.59373800243,0.97884491190912293,0.49253369241372202,0.778710594432104,1.5577417408952867,3.9338727210869653,4,5,197.75,50.907280973564163,0.78344449859213228,180.19999999999999,23.359475883710758,62.243228300504768
syringa_vulgaris,0.6374818825596116,0.7121973236873748,0.97623364158503334,0.67502383372748964,403.95028601817944,131278,1.529600147382294,207.13280850370933,207.13280850370933,203.66542879655626,163.3085662255038,1.0025743608831243,0.50580294644094381,0.78842442877695673,1.5029306641689604,4.1277680812604993,5,6,198.19999999999999,26.472745608643208,0.72673064906533114,150.0,32.309658011820787,63.736008855870693
syringa_vulgaris,0.7116855438553775,0.6913559098728722,0.9702892817831591,0.61941699604743083,379.02959983502956,116288,1.5339118795224818,197.96016667395054,197.96016667395054,193.23423915885229,153.01814254747518,0.98647158217986053,0.49017128393053599,0.7729744075205951,1.597273080719658,3.8109220327294069,3,4,270.33333333333331,57.377276847222191,3.1458850433546672,148.25,30.336641084052715,59.821641822389267
syringa_vulgaris,0.7139884724910164,0.6989157906643028,0.97803647207248534,0.65140172637690019,360.9578959002687,104628,1.606866354068984,186.33844307749496,186.33844307749496,185.65061541016368,195.28582875133213,1.0065106105840862,0.0,0.76407186751486733,1.55205659460501,3.9936680906674651,3,4,238.33333333333334,58.988138256115093,16.87940016750062,147.25,38.039771780201221,62.426489288024555
syringa_vulgaris,0.7066122362588668,0.740665492951791,0.98373990835697145,0.66231049477024329,378.8263131914013,114575,1.5653120518005126,193.16286538212105,193.16286538212105,193.17200855740634,151.39435331221597,0.99971805042874484,0.50662925690507421,0.78376531127099791,1.4913681597590027,4.0301732289699173,4,5,180.5,36.489620366467889,1.0191354944823274,113.2,25.354386261894774,58.559264668563998
syringa_vulgaris,0.7182520532773492,0.6882568402227663,0.98162706706426595,0.6362193656623365,378.0524902386063,114353,1.6257538543246279,195.84439064390924,195.84439064390924,197.62403141408896,199.70782459143825,1.0096807102753624,1.0229267229600159,0.7569785515635149,1.5838370858690842,3.9137856977485912,4,5,166.75,47.071624671064576,0.89270447241980833,182.80000000000001,19.095269618516191,65.20496363510361
syringa_vulgaris,0.8229006947671719,0.5829959754665361,0.95190272156079059,0.58721452600346857,378.32519104846637,118094,1.8502546916942135,206.72036610526436,206.72036610526436,200.42046851760122,214.2542068908914,0.99714383791727523,0.49658284105317418,0.67272294681779621,1.7625072870550298,3.669587270155291,4,5,146.5,57.143038541273995,1.0710263581777042,133.40000000000001,60.956052279380707,225.2806177896249
syringa_vulgaris,0.7140604901856491,0.6790675029834627,0.95854290621358029,0.63224517662528135,398.96940755420815,130424,1.5802036269613566,210.03770700900546,210.03770700900546,206.168616772843,158.69128360733316,0.95965870008810117,1.0773208876007707,0.75553711696409442,1.6317089710748114,3.7931793936672746,5,6,170.59999999999999,42.355047419863951,0.74984191531561351,163.33333333333334,17.845579451781855,72.185353800257303
syringa_vulgaris,0.7227164287123634,0.6689209980756464,0.96140117581187012,0.62156108597285065,374.0572684095799,114304,1.6415887634584294,195.91083488740193,195.91083488740193,194.38893374003675,207.64364263277164,0.95691587797937816,1.0568649963845234,0.74510497238010598,1.6111765293032376,3.8333969079737997,5,6,157.80000000000001,36.953045396063018,1.4093272471015155,133.33333333333334,17.671117395389661,57.484944282961692
syringa_vulgaris,0.7309652374440501,0.6878462228299267,0.97711464414358462,0.66305409031206763,346.6916299285924,96612,1.6094453510604387,179.9773124658457,179.9773124658457,178.96640634687301,136.63917894453061,1.0533732691896038,0.51672763392409338,0.75920224095167899,1.5877411066802318,3.9369062340242911,5,5,134.19999999999999,39.029751582869736,0.90828833658460439,167.80000000000001,18.725251420801669,60.534129856085428
